SampleNo,Type,Mean_DeltaE,15L,15a,15b,25L,25a,25b,45L,45a,45b,75L,75a,75b,110L,110a,110b,726C,718Y,783S,772S,755C,744S,717C,980,910,135,828,835,831,826,836,838,815,856,892,895,855,851,858,839,896,862,865,891,898,845,832,816,818,233,940,424,356,384,306,318,331,198,154,290,522,322,570,410,550,530,371,482,343,030,960,580,670,632,110,821,190
4248,PRED,2.0409998893737793,10.470000267028809,23.06999969482422,5.639999866485596,9.5,22.84000015258789,6.389999866485596,8.229999542236328,22.809999465942383,6.440000057220459,8.8100004196167,24.040000915527344,6.960000038146973,8.380000114440918,23.6200008392334,6.449999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4821,REAL,0.0,81.99000000000001,7.26,-15.625,82.34,7.41,-16.005000000000003,82.28999999999999,7.494999999999999,-16.134999999999998,82.93,7.460000000000001,-16.705,80.065,7.119999999999999,-15.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4821,PRED,1.8949999809265137,80.98999786376953,8.890000343322754,-16.040000915527344,81.3499984741211,8.619999885559082,-16.020000457763672,81.4000015258789,8.760000228881836,-16.09000015258789,81.68000030517578,9.0,-17.219999313354492,78.61000061035156,8.800000190734863,-16.770000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4822,REAL,0.0,76.33,9.93,-20.875,76.595,10.12,-21.32,76.50999999999999,10.215,-21.5,77.31,10.11,-21.99,74.69999999999999,9.65,-21.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4822,PRED,0.5799999833106995,76.2699966430664,10.520000457763672,-20.549999237060547,76.4800033569336,10.520000457763672,-21.1299991607666,76.44000244140625,10.390000343322754,-21.649999618530273,76.94000244140625,10.430000305175781,-22.489999771118164,74.23999786376953,10.140000343322754,-21.520000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,REAL,0.0,67.21000000000001,14.305,-28.43,67.36500000000001,14.555,-28.975,67.205,14.665,-29.235,68.215,14.445,-29.6,65.995,13.825,-28.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,PRED,1.7089999914169312,67.0999984741211,13.039999961853027,-27.40999984741211,67.5999984741211,13.4399995803833,-28.110000610351562,67.62999725341797,13.109999656677246,-28.40999984741211,68.18000030517578,12.970000267028809,-28.649999618530273,66.0,12.539999961853027,-26.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4824,REAL,0.0,58.72,18.205,-34.075,58.705,18.53,-34.735,58.46,18.665,-35.09,59.495000000000005,18.395,-35.44,57.67,17.64,-34.105000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4824,PRED,2.555000066757202,58.54999923706055,16.700000762939453,-32.599998474121094,59.560001373291016,17.309999465942383,-32.970001220703125,60.040000915527344,17.219999313354492,-33.27000045776367,60.970001220703125,16.950000762939453,-33.77000045776367,59.2599983215332,16.389999389648438,-32.04999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4825,REAL,0.0,4.715,2.745,-0.6950000000000001,4.66,2.815,-0.535,4.34,2.66,-0.385,4.765,3.04,0.3,4.735,2.74,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4825,PRED,1.8930000066757202,6.659999847412109,4.590000152587891,-1.7999999523162842,7.230000019073486,4.400000095367432,-1.8799999952316284,5.78000020980835,3.5299999713897705,-1.1399999856948853,5.590000152587891,3.490000009536743,0.23000000417232513,5.150000095367432,2.509999990463257,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,REAL,0.0,88.82,-5.63,-9.305,89.255,-5.625,-9.595,89.265,-5.635,-9.66,89.73,-5.37,-10.345,86.56,-5.109999999999999,-9.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,PRED,2.124000072479248,87.20999908447266,-4.5,-9.729999542236328,87.79000091552734,-4.429999828338623,-9.640000343322754,87.98999786376953,-4.079999923706055,-9.5,88.20999908447266,-3.6600000858306885,-10.579999923706055,84.83000183105469,-3.509999990463257,-10.399999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,REAL,0.0,85.045,-6.69,-13.170000000000002,85.44999999999999,-6.69,-13.510000000000002,85.43,-6.71,-13.61,85.99000000000001,-6.405,-14.23,82.98,-6.095,-13.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,PRED,2.1080000400543213,83.52999877929688,-5.429999828338623,-13.869999885559082,84.30000305175781,-5.320000171661377,-13.970000267028809,84.5999984741211,-5.070000171661377,-14.039999961853027,84.7699966430664,-4.670000076293945,-14.989999771118164,81.47000122070312,-4.449999809265137,-14.649999618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,REAL,0.0,78.47999999999999,-7.915,-19.48,78.78999999999999,-7.925,-19.89,78.72,-7.965,-20.06,79.455,-7.6,-20.57,76.77000000000001,-7.26,-19.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,PRED,2.0209999084472656,77.69999694824219,-6.110000133514404,-19.360000610351562,78.29000091552734,-5.889999866485596,-19.799999237060547,78.68000030517578,-5.96999979019165,-19.809999465942383,78.94999694824219,-5.679999828338623,-20.270000457763672,76.0,-5.409999847412109,-19.540000915527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5224,REAL,0.0,71.985,-8.36,-24.99,72.22,-8.37,-25.48,72.085,-8.41,-25.700000000000003,72.93,-8.02,-26.125,70.525,-7.69,-25.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5224,PRED,2.5910000801086426,71.83000183105469,-6.559999942779541,-23.860000610351562,72.0199966430664,-6.010000228881836,-24.6200008392334,72.19999694824219,-6.079999923706055,-24.40999984741211,72.5,-5.710000038146973,-24.510000228881836,69.88999938964844,-5.480000019073486,-23.469999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,REAL,0.0,1.97,6.359999999999999,-12.155,1.9,6.655,-12.6,1.785,6.395,-12.235,2.015,7.1,-13.26,2.025,6.605,-12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,PRED,4.065000057220459,8.829999923706055,7.730000019073486,-12.930000305175781,6.71999979019165,7.960000038146973,-11.960000038146973,4.360000133514404,6.920000076293945,-10.359999656677246,3.390000104904175,7.880000114440918,-10.880000114440918,2.5,7.389999866485596,-10.420000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,REAL,0.0,85.995,-11.505,-15.11,86.4,-11.575,-15.45,86.39500000000001,-11.64,-15.555,86.96000000000001,-11.215,-16.105,83.91,-10.675,-15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,PRED,1.8339999914169312,85.4000015258789,-10.109999656677246,-14.5,86.30000305175781,-10.15999984741211,-14.430000305175781,86.83000183105469,-10.029999732971191,-14.380000114440918,87.51000213623047,-9.449999809265137,-15.369999885559082,84.31999969482422,-9.029999732971191,-14.979999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,REAL,0.0,81.755,-14.0,-20.25,82.12,-14.11,-20.645,82.08,-14.195,-20.79,82.72,-13.69,-21.24,79.845,-13.05,-20.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,PRED,2.061000108718872,81.5199966430664,-12.1899995803833,-19.209999084472656,82.52999877929688,-12.380000114440918,-19.549999237060547,83.0,-12.550000190734863,-19.790000915527344,83.73999786376953,-11.989999771118164,-20.540000915527344,80.72000122070312,-11.460000038146973,-19.8799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,REAL,0.0,74.555,-17.3,-28.195,74.85,-17.44,-28.685,74.765,-17.56,-28.89,75.56,-16.925,-29.200000000000003,73.005,-16.195,-27.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,PRED,2.2139999866485596,74.41000366210938,-15.15999984741211,-26.719999313354492,75.16999816894531,-15.460000038146973,-27.479999542236328,75.29000091552734,-15.930000305175781,-27.739999771118164,75.94999694824219,-15.239999771118164,-28.059999465942383,73.30000305175781,-14.529999732971191,-26.920000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,REAL,0.0,67.91,-19.23,-34.625,68.12,-19.385,-35.165,67.99000000000001,-19.5,-35.415,68.94,-18.775,-35.615,66.66,-18.05,-34.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,PRED,3.315999984741211,68.41000366210938,-15.90999984741211,-32.66999816894531,69.04000091552734,-16.43000030517578,-33.4900016784668,68.9000015258789,-17.209999084472656,-33.65999984741211,69.48999786376953,-16.360000610351562,-33.869998931884766,67.18000030517578,-15.510000228881836,-32.45000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,REAL,0.0,3.665,9.92,-24.975,3.745,10.245,-25.58,3.69,10.12,-25.605,3.99,11.489999999999998,-26.865,3.57,11.045,-25.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,PRED,1.8569999933242798,4.130000114440918,11.479999542236328,-27.959999084472656,4.78000020980835,11.0600004196167,-26.600000381469727,5.070000171661377,9.649999618530273,-24.8799991607666,4.909999847412109,10.880000114440918,-25.829999923706055,4.360000133514404,11.579999923706055,-25.219999313354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,REAL,0.0,86.955,-11.78,-13.59,87.34,-11.86,-13.915,87.34,-11.925,-14.01,87.86500000000001,-11.51,-14.59,84.805,-10.975,-13.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5501,PRED,1.61899995803833,86.41000366210938,-10.359999656677246,-13.170000076293945,87.26000213623047,-10.460000038146973,-13.1899995803833,87.66999816894531,-10.420000076293945,-13.210000038146973,88.18000030517578,-9.890000343322754,-14.199999809265137,84.86000061035156,-9.479999542236328,-13.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,REAL,0.0,82.985,-14.675,-18.4,83.34,-14.78,-18.770000000000003,83.31,-14.87,-18.905,83.875,-14.375,-19.39,80.94,-13.725,-18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,PRED,1.8300000429153442,82.86000061035156,-12.8100004196167,-17.59000015258789,83.81999969482422,-13.050000190734863,-18.030000686645508,84.16999816894531,-13.319999694824219,-18.3799991607666,84.66999816894531,-12.8100004196167,-19.15999984741211,81.4800033569336,-12.270000457763672,-18.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,REAL,0.0,76.38,-18.675,-25.61,76.69,-18.835,-26.06,76.61,-18.955,-26.24,77.345,-18.31,-26.61,74.705,-17.535,-25.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,PRED,2.25,75.88999938964844,-16.260000228881836,-24.469999313354492,76.77999877929688,-16.510000228881836,-25.290000915527344,77.0,-16.969999313354492,-25.65999984741211,77.47000122070312,-16.3799991607666,-26.020000457763672,74.5999984741211,-15.649999618530273,-25.020000457763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,REAL,0.0,70.15,-21.505,-31.465,70.39,-21.685,-31.97,70.275,-21.805,-32.19,71.14,-21.045,-32.475,68.745,-20.235,-31.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
